link,account,brand,business_unit,date_post,talent_type,is_our_brand,views,duration_sec,face_present,face_emotion,text_overlay_count,scene_cut_estimate,speech_ratio,voice_sentiment,topic,format,tone,hook_present,hook_duration_sec,hook_type,word_density_wps
https://tiktok.com/v297,downy_official,Downy,Home Care,2024-01-26,Nano,False,616576,17,0,,3,12,0.11,calm,laundry tips,talking head,calm,True,2.0,question,
https://tiktok.com/v298,attack_official,Attack,Home Care,2024-03-26,Makro,False,235586,34,0,,6,15,0.62,energetic,laundry tips,tutorial,dramatic,True,5.0,relatable statement,3.98
https://tiktok.com/v299,dove_official,Dove,Beauty and Wellbeing,2024-04-10,Makro,True,1530410,49,1,happy,6,10,0.35,energetic,makeup,tutorial,inspirational,False,,,
https://tiktok.com/v300,dove_official,Dove,Beauty and Wellbeing,2024-03-18,Mega,True,274106,54,2,neutral,10,11,0.53,excited,fragrance,reaction,serious,True,4.0,shocking statement,2.07
https://tiktok.com/v301,make_over_official,Make Over,Beauty and Wellbeing,2024-07-08,Nano,False,130362,16,0,,1,16,0.23,serious,wellness,tutorial,funny,True,1.0,question,
https://tiktok.com/v302,vaseline_official,Vaseline,Beauty and Wellbeing,2024-05-27,Mikro,True,1547050,17,1,happy,2,14,0.4,energetic,wellness,aesthetic,dramatic,False,,,
https://tiktok.com/v303,rinso_official,Rinso,Home Care,2024-04-11,Mega,True,1827342,27,0,,7,5,0.13,excited,disinfecting,tutorial,calm,True,4.0,curiosity gap,
https://tiktok.com/v304,wipol_official,Wipol,Home Care,2024-03-16,Mikro,True,204167,46,0,,3,3,0.07,,laundry tips,reaction,calm,False,,,
https://tiktok.com/v305,attack_official,Attack,Home Care,2024-02-11,Makro,False,1432065,51,1,neutral,9,18,0.54,neutral,dishwashing,storytelling,funny,True,2.0,curiosity gap,3.98
https://tiktok.com/v306,rinso_official,Rinso,Home Care,2024-04-16,Mikro,True,69536,31,3,happy,1,2,0.95,neutral,dishwashing,storytelling,funny,False,,,3.06
https://tiktok.com/v307,vaseline_official,Vaseline,Beauty and Wellbeing,2024-04-26,Mega,True,712506,42,2,sad,5,17,0.15,serious,haircare,before after,inspirational,True,4.0,question,
https://tiktok.com/v308,pantene_official,Pantene,Beauty and Wellbeing,2024-02-03,Nano,False,192792,8,3,neutral,0,9,0.89,excited,haircare,before after,dramatic,True,1.0,question,3.95
https://tiktok.com/v309,dove_official,Dove,Beauty and Wellbeing,2024-04-27,Mikro,True,655684,21,1,angry,9,11,0.75,neutral,makeup,storytelling,dramatic,False,,,3.43
https://tiktok.com/v310,attack_official,Attack,Home Care,2024-03-24,Makro,False,572497,59,1,happy,3,19,0.44,energetic,dishwashing,storytelling,emotional,True,4.0,question,
https://tiktok.com/v311,sunlight_official,Sunlight,Home Care,2024-07-11,Makro,True,544618,36,1,surprised,9,12,0.8,calm,home fragrance,aesthetic,emotional,True,4.0,question,2.56
https://tiktok.com/v312,biore_official,Biore,Beauty and Wellbeing,2024-06-18,Nano,False,84489,48,1,angry,8,3,0.32,neutral,wellness,aesthetic,calm,True,1.0,curiosity gap,
https://tiktok.com/v313,biore_official,Biore,Beauty and Wellbeing,2024-04-16,Mega,False,262303,18,1,angry,9,15,0.1,,fragrance,tutorial,dramatic,True,2.0,shocking statement,
https://tiktok.com/v314,sunsilk_official,Sunsilk,Beauty and Wellbeing,2024-02-26,Mikro,True,264726,34,2,neutral,8,8,0.83,excited,fragrance,talking head,serious,True,2.0,curiosity gap,2.37
https://tiktok.com/v315,vaseline_official,Vaseline,Beauty and Wellbeing,2024-07-19,Mikro,True,356348,19,2,neutral,5,5,0.33,excited,makeup,talking head,calm,True,5.0,relatable statement,
https://tiktok.com/v316,dove_official,Dove,Beauty and Wellbeing,2024-05-09,Mega,True,157090,24,0,,1,8,0.92,neutral,wellness,talking head,emotional,True,5.0,shocking statement,2.42
https://tiktok.com/v317,pond's_official,Pond's,Beauty and Wellbeing,2024-03-29,Nano,True,152634,60,1,sad,10,5,0.46,neutral,makeup,storytelling,serious,True,4.0,curiosity gap,
https://tiktok.com/v318,sunlight_official,Sunlight,Home Care,2024-07-10,Makro,True,1003771,43,3,happy,5,3,0.26,excited,disinfecting,before after,emotional,True,3.0,visual hook,
https://tiktok.com/v319,attack_official,Attack,Home Care,2024-02-18,Nano,False,735356,31,1,neutral,0,20,0.15,serious,cleaning hacks,aesthetic,inspirational,True,5.0,question,
https://tiktok.com/v320,make_over_official,Make Over,Beauty and Wellbeing,2024-06-24,Mega,False,118468,24,1,angry,6,6,0.17,serious,wellness,storytelling,funny,False,,,
https://tiktok.com/v321,so_klin_official,So Klin,Home Care,2024-06-23,Makro,False,2310786,41,0,,5,8,0.81,excited,home fragrance,aesthetic,serious,True,2.0,shocking statement,1.68
https://tiktok.com/v322,lux_official,Lux,Beauty and Wellbeing,2024-02-16,Nano,True,86666,42,1,angry,5,19,0.69,excited,makeup,before after,serious,True,1.0,question,3.71
https://tiktok.com/v323,super_pell_official,Super Pell,Home Care,2024-04-13,Nano,True,1976359,23,2,happy,5,12,0.88,calm,cleaning hacks,vlog,inspirational,True,2.0,curiosity gap,2.48
https://tiktok.com/v324,make_over_official,Make Over,Beauty and Wellbeing,2024-05-31,Mega,False,403765,55,3,neutral,3,4,0.08,,fragrance,vlog,inspirational,False,,,
https://tiktok.com/v325,so_klin_official,So Klin,Home Care,2024-04-01,Mega,False,760219,52,2,surprised,5,13,0.96,neutral,laundry tips,tutorial,inspirational,True,3.0,visual hook,3.75
https://tiktok.com/v326,rinso_official,Rinso,Home Care,2024-01-25,Makro,True,287737,39,0,,10,5,0.78,serious,home fragrance,storytelling,serious,False,,,3.2
https://tiktok.com/v327,rinso_official,Rinso,Home Care,2024-02-23,Mega,True,618562,56,0,,7,2,0.05,,disinfecting,talking head,dramatic,False,,,
https://tiktok.com/v328,sunlight_official,Sunlight,Home Care,2024-02-28,Makro,True,976873,44,1,surprised,5,8,0.4,serious,disinfecting,reaction,funny,False,,,
https://tiktok.com/v329,wipol_official,Wipol,Home Care,2024-01-14,Mikro,True,1103071,22,3,neutral,3,3,0.97,serious,cleaning hacks,reaction,emotional,True,5.0,shocking statement,2.68
https://tiktok.com/v330,attack_official,Attack,Home Care,2024-07-03,Nano,False,1899556,40,2,sad,0,12,0.04,,laundry tips,storytelling,emotional,True,4.0,question,
https://tiktok.com/v331,make_over_official,Make Over,Beauty and Wellbeing,2024-04-04,Nano,False,609352,46,1,angry,7,2,0.14,calm,skincare,tutorial,emotional,True,4.0,question,
https://tiktok.com/v332,rinso_official,Rinso,Home Care,2024-06-15,Mikro,True,503317,41,1,neutral,7,17,0.13,serious,cleaning hacks,vlog,calm,True,5.0,shocking statement,
https://tiktok.com/v333,rinso_official,Rinso,Home Care,2024-04-19,Mikro,True,425055,47,1,happy,3,7,0.73,excited,disinfecting,vlog,inspirational,False,,,3.2
https://tiktok.com/v334,downy_official,Downy,Home Care,2024-03-26,Mikro,False,765188,54,3,sad,10,7,0.79,excited,dishwashing,vlog,serious,False,,,2.24
https://tiktok.com/v335,mama_lemon_official,Mama Lemon,Home Care,2024-02-27,Mega,False,2402121,28,1,surprised,5,9,0.08,,cleaning hacks,storytelling,funny,True,5.0,shocking statement,
https://tiktok.com/v336,biore_official,Biore,Beauty and Wellbeing,2024-04-24,Makro,False,268590,37,1,surprised,0,6,0.84,energetic,haircare,storytelling,calm,True,3.0,curiosity gap,3.54
https://tiktok.com/v337,attack_official,Attack,Home Care,2024-02-22,Nano,False,53321,5,2,sad,8,20,0.83,neutral,cleaning hacks,tutorial,inspirational,True,4.0,curiosity gap,2.78
https://tiktok.com/v338,biore_official,Biore,Beauty and Wellbeing,2024-06-16,Nano,False,21240,44,1,surprised,1,12,0.73,serious,haircare,vlog,dramatic,False,,,3.28
https://tiktok.com/v339,sunlight_official,Sunlight,Home Care,2024-06-05,Mikro,True,444326,52,2,surprised,1,15,0.73,calm,cleaning hacks,aesthetic,dramatic,True,5.0,curiosity gap,2.93
https://tiktok.com/v340,sunlight_official,Sunlight,Home Care,2024-01-13,Makro,True,688282,51,1,neutral,4,15,0.9,neutral,home fragrance,vlog,serious,True,4.0,shocking statement,3.73
https://tiktok.com/v341,pond's_official,Pond's,Beauty and Wellbeing,2024-04-02,Mikro,True,299086,46,1,neutral,10,12,0.93,excited,makeup,tutorial,calm,True,2.0,visual hook,3.69
https://tiktok.com/v342,rinso_official,Rinso,Home Care,2024-03-05,Mega,True,252703,47,1,neutral,6,2,0.1,,cleaning hacks,vlog,dramatic,True,2.0,relatable statement,
https://tiktok.com/v343,super_pell_official,Super Pell,Home Care,2024-03-28,Mega,True,414022,60,3,surprised,1,3,0.49,calm,dishwashing,aesthetic,dramatic,True,3.0,visual hook,
https://tiktok.com/v344,sunlight_official,Sunlight,Home Care,2024-07-01,Mega,True,2557417,50,1,neutral,1,11,0.29,calm,dishwashing,storytelling,serious,False,,,
https://tiktok.com/v345,lux_official,Lux,Beauty and Wellbeing,2024-07-16,Nano,True,1587462,52,1,sad,4,17,0.06,,makeup,tutorial,inspirational,True,2.0,shocking statement,
https://tiktok.com/v346,sunsilk_official,Sunsilk,Beauty and Wellbeing,2024-06-16,Mega,True,459329,47,0,,8,20,0.09,,makeup,talking head,emotional,True,4.0,relatable statement,
https://tiktok.com/v347,so_klin_official,So Klin,Home Care,2024-07-04,Mega,False,510668,12,0,,7,19,0.73,excited,laundry tips,reaction,dramatic,False,,,2.14
https://tiktok.com/v348,make_over_official,Make Over,Beauty and Wellbeing,2024-02-13,Mega,False,144580,59,1,surprised,8,20,0.86,excited,haircare,storytelling,serious,True,4.0,relatable statement,2.88
https://tiktok.com/v349,make_over_official,Make Over,Beauty and Wellbeing,2024-02-06,Nano,False,406777,44,1,neutral,3,13,0.38,calm,fragrance,talking head,serious,False,,,
https://tiktok.com/v350,attack_official,Attack,Home Care,2024-06-26,Mikro,False,884587,49,1,happy,3,11,0.29,serious,disinfecting,aesthetic,dramatic,True,2.0,visual hook,
https://tiktok.com/v351,rinso_official,Rinso,Home Care,2024-07-10,Makro,True,990371,27,1,sad,8,15,0.51,excited,home fragrance,reaction,inspirational,True,1.0,curiosity gap,3.5
https://tiktok.com/v352,biore_official,Biore,Beauty and Wellbeing,2024-01-04,Mikro,False,1255742,23,1,happy,10,19,0.43,excited,wellness,storytelling,funny,False,,,
https://tiktok.com/v353,rinso_official,Rinso,Home Care,2024-01-23,Mega,True,193117,5,1,neutral,4,14,0.44,serious,disinfecting,talking head,dramatic,True,1.0,curiosity gap,
https://tiktok.com/v354,molto_official,Molto,Home Care,2024-02-28,Mikro,True,11302083,13,1,neutral,3,8,0.87,energetic,cleaning hacks,storytelling,calm,True,5.0,question,3.16
https://tiktok.com/v355,make_over_official,Make Over,Beauty and Wellbeing,2024-03-18,Makro,False,708377,60,1,surprised,1,9,0.3,calm,wellness,tutorial,funny,True,2.0,shocking statement,
https://tiktok.com/v356,vaseline_official,Vaseline,Beauty and Wellbeing,2024-03-13,Mikro,True,788620,22,0,,9,15,0.14,excited,fragrance,tutorial,inspirational,True,2.0,curiosity gap,
https://tiktok.com/v357,downy_official,Downy,Home Care,2024-05-31,Makro,False,499741,60,1,neutral,1,17,0.12,energetic,disinfecting,storytelling,serious,True,4.0,shocking statement,
https://tiktok.com/v358,pond's_official,Pond's,Beauty and Wellbeing,2024-01-27,Mega,True,273563,47,2,sad,10,20,0.01,,wellness,storytelling,funny,False,,,
https://tiktok.com/v359,biore_official,Biore,Beauty and Wellbeing,2024-01-17,Makro,False,815429,7,1,surprised,8,16,0.24,serious,haircare,aesthetic,funny,True,4.0,relatable statement,
https://tiktok.com/v360,pond's_official,Pond's,Beauty and Wellbeing,2024-02-01,Nano,True,351344,52,1,angry,1,19,0.04,,wellness,aesthetic,dramatic,True,5.0,visual hook,
https://tiktok.com/v361,molto_official,Molto,Home Care,2024-01-03,Makro,True,255819,50,1,angry,7,8,0.56,serious,cleaning hacks,aesthetic,calm,True,3.0,visual hook,3.06
https://tiktok.com/v362,pond's_official,Pond's,Beauty and Wellbeing,2024-03-29,Nano,True,994765,27,1,angry,0,19,0.57,calm,skincare,vlog,emotional,True,1.0,curiosity gap,3.95
https://tiktok.com/v363,super_pell_official,Super Pell,Home Care,2024-02-08,Mega,True,341892,5,1,surprised,0,12,0.22,calm,disinfecting,tutorial,emotional,True,5.0,relatable statement,
https://tiktok.com/v364,super_pell_official,Super Pell,Home Care,2024-03-04,Makro,True,896739,48,1,sad,1,17,0.69,excited,cleaning hacks,aesthetic,serious,True,1.0,question,1.55
https://tiktok.com/v365,lux_official,Lux,Beauty and Wellbeing,2024-03-25,Mikro,True,95892,8,2,sad,7,12,0.56,excited,skincare,vlog,emotional,False,,,2.5
https://tiktok.com/v366,scarlett_official,Scarlett,Beauty and Wellbeing,2024-06-22,Mikro,False,83135,17,1,neutral,3,2,0.34,neutral,fragrance,storytelling,dramatic,True,3.0,shocking statement,
https://tiktok.com/v367,wipol_official,Wipol,Home Care,2024-06-02,Nano,True,940021,30,2,surprised,4,9,0.8,excited,cleaning hacks,reaction,dramatic,True,2.0,curiosity gap,3.42
https://tiktok.com/v368,scarlett_official,Scarlett,Beauty and Wellbeing,2024-05-15,Makro,False,1166696,33,0,,10,6,0.32,serious,haircare,vlog,calm,True,2.0,question,
https://tiktok.com/v369,rinso_official,Rinso,Home Care,2024-05-15,Nano,True,503292,48,1,neutral,10,15,0.91,neutral,cleaning hacks,before after,funny,True,3.0,question,3.64
https://tiktok.com/v370,sunsilk_official,Sunsilk,Beauty and Wellbeing,2024-01-01,Mega,True,70511,5,1,sad,9,20,0.22,excited,fragrance,tutorial,dramatic,True,3.0,shocking statement,
https://tiktok.com/v371,vaseline_official,Vaseline,Beauty and Wellbeing,2024-03-26,Mega,True,147911,15,2,happy,3,4,0.54,excited,haircare,aesthetic,emotional,True,1.0,visual hook,1.58
https://tiktok.com/v372,super_pell_official,Super Pell,Home Care,2024-02-06,Makro,True,277878,59,1,neutral,9,7,0.95,serious,home fragrance,before after,emotional,True,3.0,question,3.12
https://tiktok.com/v373,downy_official,Downy,Home Care,2024-06-11,Mikro,False,656133,12,2,happy,2,19,0.22,calm,dishwashing,before after,emotional,True,1.0,curiosity gap,
https://tiktok.com/v374,vaseline_official,Vaseline,Beauty and Wellbeing,2024-05-10,Mega,True,283705,18,1,neutral,1,8,0.81,energetic,skincare,talking head,inspirational,True,3.0,curiosity gap,1.6
https://tiktok.com/v375,molto_official,Molto,Home Care,2024-02-09,Nano,True,94120,13,1,surprised,9,15,0.13,excited,laundry tips,reaction,emotional,True,4.0,curiosity gap,
https://tiktok.com/v376,attack_official,Attack,Home Care,2024-05-08,Nano,False,173585,24,0,,4,18,0.22,excited,cleaning hacks,storytelling,funny,True,5.0,visual hook,
https://tiktok.com/v377,sunlight_official,Sunlight,Home Care,2024-01-22,Makro,True,1343046,34,1,surprised,4,9,0.13,serious,cleaning hacks,aesthetic,emotional,True,1.0,visual hook,
https://tiktok.com/v378,mama_lemon_official,Mama Lemon,Home Care,2024-01-18,Makro,False,1825760,20,2,sad,2,19,0.26,serious,dishwashing,reaction,emotional,False,,,
https://tiktok.com/v379,super_pell_official,Super Pell,Home Care,2024-02-13,Makro,True,1727969,47,0,,10,5,0.62,serious,laundry tips,reaction,dramatic,True,2.0,curiosity gap,1.68
https://tiktok.com/v380,downy_official,Downy,Home Care,2024-05-13,Mega,False,1014301,35,2,neutral,5,8,0.7,serious,laundry tips,before after,inspirational,False,,,3.17
https://tiktok.com/v381,tresemmé_official,TRESemmé,Beauty and Wellbeing,2024-06-02,Nano,True,505113,28,1,angry,9,19,0.78,energetic,fragrance,aesthetic,calm,True,2.0,shocking statement,2.94
https://tiktok.com/v382,tresemmé_official,TRESemmé,Beauty and Wellbeing,2024-03-22,Mikro,True,896538,24,1,happy,8,20,0.26,neutral,makeup,aesthetic,calm,True,1.0,shocking statement,
https://tiktok.com/v383,rinso_official,Rinso,Home Care,2024-05-04,Mikro,True,1354538,43,1,neutral,9,18,0.25,excited,home fragrance,reaction,emotional,False,,,
https://tiktok.com/v384,super_pell_official,Super Pell,Home Care,2024-06-11,Mikro,True,155760,47,1,surprised,1,7,0.1,,cleaning hacks,reaction,serious,True,2.0,question,
https://tiktok.com/v385,scarlett_official,Scarlett,Beauty and Wellbeing,2024-07-11,Mikro,False,51668,35,1,neutral,6,10,0.47,excited,skincare,storytelling,funny,True,3.0,curiosity gap,
https://tiktok.com/v386,rinso_official,Rinso,Home Care,2024-06-27,Makro,True,5016114,44,1,sad,2,15,0.06,,home fragrance,reaction,serious,False,,,
https://tiktok.com/v387,rinso_official,Rinso,Home Care,2024-04-02,Mikro,True,141382,54,0,,5,7,0.31,neutral,laundry tips,talking head,funny,True,3.0,visual hook,
https://tiktok.com/v388,dove_official,Dove,Beauty and Wellbeing,2024-04-21,Nano,True,1748414,23,2,neutral,0,11,0.11,excited,haircare,talking head,funny,True,3.0,relatable statement,
https://tiktok.com/v389,dove_official,Dove,Beauty and Wellbeing,2024-05-25,Nano,True,764370,17,1,neutral,10,6,0.4,energetic,skincare,reaction,dramatic,True,5.0,question,
https://tiktok.com/v390,pond's_official,Pond's,Beauty and Wellbeing,2024-04-08,Makro,True,172471,33,2,happy,2,17,0.36,neutral,makeup,vlog,calm,True,4.0,shocking statement,
https://tiktok.com/v391,super_pell_official,Super Pell,Home Care,2024-07-17,Nano,True,254726,50,1,neutral,2,4,0.88,neutral,cleaning hacks,vlog,serious,True,3.0,visual hook,2.66
https://tiktok.com/v392,wipol_official,Wipol,Home Care,2024-05-17,Nano,True,886659,12,0,,0,20,0.69,serious,home fragrance,aesthetic,emotional,True,1.0,curiosity gap,1.79
https://tiktok.com/v393,make_over_official,Make Over,Beauty and Wellbeing,2024-01-30,Makro,False,519249,22,2,angry,5,8,0.15,calm,haircare,reaction,emotional,False,,,
https://tiktok.com/v394,dove_official,Dove,Beauty and Wellbeing,2024-07-11,Mega,True,3267394,58,1,neutral,10,3,0.59,energetic,makeup,vlog,calm,True,1.0,question,2.51
https://tiktok.com/v395,molto_official,Molto,Home Care,2024-05-02,Nano,True,1618101,56,1,neutral,1,4,0.99,excited,disinfecting,vlog,serious,True,1.0,visual hook,1.97
https://tiktok.com/v396,vaseline_official,Vaseline,Beauty and Wellbeing,2024-04-06,Mega,True,487732,31,1,happy,5,12,0.15,calm,fragrance,talking head,dramatic,True,3.0,visual hook,
https://tiktok.com/v397,pond's_official,Pond's,Beauty and Wellbeing,2024-01-17,Mikro,True,176056,21,0,,2,11,0.03,,fragrance,aesthetic,dramatic,True,2.0,question,
https://tiktok.com/v398,biore_official,Biore,Beauty and Wellbeing,2024-01-08,Mikro,False,260388,27,1,sad,6,3,0.09,,makeup,storytelling,dramatic,True,5.0,visual hook,
https://tiktok.com/v399,sunlight_official,Sunlight,Home Care,2024-04-07,Mega,True,253155,33,2,angry,8,11,0.3,energetic,disinfecting,tutorial,calm,False,,,
https://tiktok.com/v400,dove_official,Dove,Beauty and Wellbeing,2024-03-22,Mega,True,721638,21,1,angry,5,13,0.14,neutral,skincare,storytelling,emotional,True,4.0,relatable statement,
https://tiktok.com/v401,vaseline_official,Vaseline,Beauty and Wellbeing,2024-01-07,Nano,True,446692,58,1,happy,10,16,0.36,neutral,makeup,tutorial,emotional,True,5.0,relatable statement,
https://tiktok.com/v402,vaseline_official,Vaseline,Beauty and Wellbeing,2024-07-14,Makro,True,173391,21,0,,10,11,0.53,neutral,wellness,before after,dramatic,True,2.0,curiosity gap,1.54
https://tiktok.com/v403,so_klin_official,So Klin,Home Care,2024-03-14,Nano,False,161214,53,1,sad,4,5,0.98,neutral,disinfecting,storytelling,calm,True,3.0,curiosity gap,2.34
https://tiktok.com/v404,rinso_official,Rinso,Home Care,2024-04-20,Mikro,True,3152456,55,3,neutral,9,13,0.87,energetic,laundry tips,aesthetic,dramatic,True,4.0,shocking statement,3.75
https://tiktok.com/v405,vanish_official,Vanish,Home Care,2024-07-14,Mega,False,168602,49,1,neutral,6,20,0.02,,dishwashing,storytelling,dramatic,True,2.0,visual hook,
https://tiktok.com/v406,biore_official,Biore,Beauty and Wellbeing,2024-05-23,Makro,False,724348,35,1,neutral,6,3,0.86,excited,skincare,talking head,calm,True,5.0,relatable statement,2.27
https://tiktok.com/v407,sunsilk_official,Sunsilk,Beauty and Wellbeing,2024-06-14,Mega,True,396501,26,1,happy,8,16,0.9,calm,makeup,tutorial,calm,True,1.0,shocking statement,2.29
https://tiktok.com/v408,molto_official,Molto,Home Care,2024-04-17,Mikro,True,122381,30,0,,3,5,0.91,neutral,laundry tips,reaction,funny,True,1.0,shocking statement,3.85
https://tiktok.com/v409,wardah_official,Wardah,Beauty and Wellbeing,2024-05-25,Nano,False,355287,44,2,sad,2,20,0.46,neutral,skincare,vlog,inspirational,True,2.0,question,
https://tiktok.com/v410,molto_official,Molto,Home Care,2024-04-29,Makro,True,20266,42,1,surprised,3,7,0.22,neutral,laundry tips,aesthetic,dramatic,True,5.0,shocking statement,
https://tiktok.com/v411,wipol_official,Wipol,Home Care,2024-02-20,Mega,True,9400569,7,2,angry,9,6,0.33,neutral,home fragrance,aesthetic,dramatic,True,2.0,shocking statement,
https://tiktok.com/v412,super_pell_official,Super Pell,Home Care,2024-01-03,Nano,True,783416,52,3,angry,7,10,0.1,,disinfecting,reaction,funny,True,2.0,curiosity gap,
https://tiktok.com/v413,lux_official,Lux,Beauty and Wellbeing,2024-04-17,Mikro,True,187342,12,1,surprised,7,11,0.5,neutral,haircare,talking head,calm,False,,,
https://tiktok.com/v414,scarlett_official,Scarlett,Beauty and Wellbeing,2024-05-16,Nano,False,423291,26,1,sad,5,8,0.7,energetic,fragrance,talking head,dramatic,False,,,2.86
https://tiktok.com/v415,rinso_official,Rinso,Home Care,2024-04-26,Nano,True,346993,43,3,surprised,1,5,0.72,energetic,disinfecting,talking head,serious,True,1.0,question,2.04
https://tiktok.com/v416,rinso_official,Rinso,Home Care,2024-04-18,Nano,True,213268,12,1,angry,9,5,0.65,serious,home fragrance,vlog,emotional,True,2.0,question,2.99
https://tiktok.com/v417,wipol_official,Wipol,Home Care,2024-05-07,Mega,True,763475,5,0,,0,10,0.8,excited,disinfecting,before after,dramatic,False,,,3.49
https://tiktok.com/v418,sunlight_official,Sunlight,Home Care,2024-06-24,Mega,True,762150,17,1,angry,6,5,0.23,energetic,cleaning hacks,talking head,dramatic,True,3.0,question,
https://tiktok.com/v419,downy_official,Downy,Home Care,2024-03-07,Makro,False,1785341,35,0,,10,17,0.88,neutral,cleaning hacks,storytelling,funny,True,5.0,shocking statement,3.4
https://tiktok.com/v420,sunlight_official,Sunlight,Home Care,2024-03-28,Makro,True,717044,29,1,surprised,0,18,0.02,,disinfecting,storytelling,calm,False,,,
https://tiktok.com/v421,tresemmé_official,TRESemmé,Beauty and Wellbeing,2024-03-20,Makro,True,391592,23,1,happy,7,7,0.78,excited,haircare,storytelling,inspirational,True,5.0,shocking statement,3.52
https://tiktok.com/v422,vaseline_official,Vaseline,Beauty and Wellbeing,2024-07-13,Mega,True,142483,29,1,angry,2,5,0.06,,haircare,storytelling,serious,True,3.0,relatable statement,
https://tiktok.com/v423,vaseline_official,Vaseline,Beauty and Wellbeing,2024-02-19,Mega,True,632431,13,3,angry,4,14,0.31,serious,haircare,reaction,emotional,True,4.0,visual hook,
https://tiktok.com/v424,sunsilk_official,Sunsilk,Beauty and Wellbeing,2024-02-04,Mega,True,110457,46,1,happy,6,17,0.59,energetic,haircare,aesthetic,dramatic,True,4.0,question,3.92
https://tiktok.com/v425,pond's_official,Pond's,Beauty and Wellbeing,2024-05-16,Mega,True,188112,53,0,,3,16,0.91,serious,haircare,aesthetic,inspirational,True,2.0,question,1.78
https://tiktok.com/v426,wardah_official,Wardah,Beauty and Wellbeing,2024-04-14,Mega,False,593794,51,0,,8,7,0.98,excited,fragrance,vlog,serious,True,4.0,relatable statement,3.25
https://tiktok.com/v427,rinso_official,Rinso,Home Care,2024-07-12,Mikro,True,195588,9,3,surprised,5,5,0.02,,cleaning hacks,talking head,funny,True,4.0,relatable statement,
https://tiktok.com/v428,dove_official,Dove,Beauty and Wellbeing,2024-06-11,Makro,True,781892,24,0,,3,10,0.61,excited,makeup,aesthetic,funny,True,1.0,visual hook,3.04
https://tiktok.com/v429,mama_lemon_official,Mama Lemon,Home Care,2024-03-08,Nano,False,157830,5,1,happy,8,5,0.56,energetic,cleaning hacks,reaction,inspirational,True,3.0,question,2.63
https://tiktok.com/v430,mama_lemon_official,Mama Lemon,Home Care,2024-04-06,Mikro,False,2623325,35,0,,4,2,0.73,energetic,disinfecting,reaction,funny,True,2.0,question,2.16
https://tiktok.com/v431,rinso_official,Rinso,Home Care,2024-04-05,Makro,True,998220,6,1,happy,4,7,0.22,calm,home fragrance,reaction,dramatic,False,,,
https://tiktok.com/v432,mama_lemon_official,Mama Lemon,Home Care,2024-01-16,Makro,False,254478,35,1,happy,5,9,0.09,,home fragrance,before after,emotional,False,,,
https://tiktok.com/v433,sunsilk_official,Sunsilk,Beauty and Wellbeing,2024-02-21,Mega,True,377204,25,2,sad,4,8,0.13,calm,fragrance,aesthetic,emotional,True,3.0,curiosity gap,
https://tiktok.com/v434,tresemmé_official,TRESemmé,Beauty and Wellbeing,2024-05-14,Mega,True,403928,37,1,surprised,0,7,0.68,excited,fragrance,reaction,dramatic,True,1.0,question,2.03
https://tiktok.com/v435,attack_official,Attack,Home Care,2024-01-24,Nano,False,99033,53,0,,3,14,0.09,,laundry tips,aesthetic,funny,False,,,
https://tiktok.com/v436,molto_official,Molto,Home Care,2024-02-16,Nano,True,95750,48,0,,9,19,0.61,neutral,disinfecting,vlog,dramatic,True,5.0,shocking statement,2.64
https://tiktok.com/v437,super_pell_official,Super Pell,Home Care,2024-03-12,Mikro,True,1535662,14,3,neutral,1,10,0.21,energetic,disinfecting,tutorial,inspirational,True,5.0,question,
https://tiktok.com/v438,wardah_official,Wardah,Beauty and Wellbeing,2024-05-14,Nano,False,264996,26,0,,4,3,0.62,neutral,fragrance,storytelling,calm,True,1.0,shocking statement,1.98
https://tiktok.com/v439,sunlight_official,Sunlight,Home Care,2024-03-13,Mega,True,692411,21,0,,0,5,0.86,serious,disinfecting,tutorial,inspirational,True,4.0,relatable statement,2.15
https://tiktok.com/v440,vaseline_official,Vaseline,Beauty and Wellbeing,2024-02-11,Mikro,True,145889,55,1,surprised,3,12,0.41,energetic,wellness,reaction,inspirational,False,,,
https://tiktok.com/v441,molto_official,Molto,Home Care,2024-07-06,Nano,True,956569,13,2,sad,0,20,0.86,calm,home fragrance,storytelling,emotional,True,2.0,question,1.88
https://tiktok.com/v442,super_pell_official,Super Pell,Home Care,2024-01-15,Mega,True,560432,34,1,surprised,10,20,0.65,energetic,disinfecting,aesthetic,emotional,True,1.0,relatable statement,1.85
https://tiktok.com/v443,lux_official,Lux,Beauty and Wellbeing,2024-04-07,Mikro,True,328735,33,2,sad,7,15,0.81,energetic,fragrance,talking head,funny,True,3.0,shocking statement,3.89
https://tiktok.com/v444,scarlett_official,Scarlett,Beauty and Wellbeing,2024-02-21,Makro,False,55444,28,1,sad,9,7,0.92,excited,wellness,tutorial,dramatic,True,1.0,shocking statement,3.9
https://tiktok.com/v445,tresemmé_official,TRESemmé,Beauty and Wellbeing,2024-05-21,Makro,True,1989442,21,2,sad,3,12,0.7,energetic,wellness,tutorial,calm,True,2.0,relatable statement,2.62
https://tiktok.com/v446,wipol_official,Wipol,Home Care,2024-07-03,Makro,True,217527,57,3,neutral,10,6,0.49,neutral,dishwashing,talking head,serious,True,5.0,relatable statement,
